Tecnica,Modelo,Parametros,fit_kwargs,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
Shapicant,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=600)",{},{},63.1451461315155,0.9874338624338623,0.9841269841269842,0.9841269841269841,0.9838709677419354,17,"['perimeter_se', 'smoothness_se', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=5, n_estimators=450)",{},{},55.773433208465576,0.9702380952380952,0.9781746031746031,0.9606299212598425,0.96875,17,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=8, n_estimators=650)",{},{},133.71316289901733,0.9589947089947091,0.9589947089947091,0.9516129032258064,0.9516129032258064,19,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=4, n_estimators=950)",{},{},95.9030351638794,0.9623015873015872,0.9623015873015872,0.9523809523809523,0.9523809523809523,16,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=550)",{},{},103.5137050151825,0.9656084656084656,0.960978835978836,0.953125,0.9457364341085271,21,"['perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'area_se', 'concavity_worst', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=8, n_estimators=100)",{},{},31.638764142990112,0.9702380952380952,0.9563492063492063,0.9606299212598425,0.9384615384615386,23,"['perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'texture_worst', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'area_se', 'concavity_worst', 'radius_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=100)",{},{},22.719706296920776,0.9702380952380952,0.960978835978836,0.9606299212598425,0.9457364341085271,22,"['perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'fractal_dimension_se', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'area_se', 'concavity_worst', 'radius_se', 'compactness_se', 'texture_se', 'smoothness_worst', 'symmetry_worst', 'symmetry_mean', 'smoothness_mean', 'fractal_dimension_worst', 'symmetry_se']"
Shapicant,"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=4, n_estimators=250)",{},{},29.739164352416992,0.9623015873015872,0.966931216931217,0.9523809523809523,0.96,15,"['perimeter_se', 'smoothness_se', 'concavity_mean', 'concavity_se', 'compactness_worst', 'concave points_se', 'radius_mean', 'perimeter_mean', 'fractal_dimension_se', 'compactness_mean', 'fractal_dimension_mean', 'texture_se', 'smoothness_worst', 'symmetry_mean', 'fractal_dimension_worst']"
BorutaShap,"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=500)",{},{},6.49470853805542,0.9623015873015872,0.9715608465608465,0.9523809523809523,0.9677419354838709,19,"['concavity_mean', 'compactness_worst', 'fractal_dimension_se', 'radius_se', 'compactness_se', 'texture_se', 'symmetry_mean', 'fractal_dimension_worst', 'perimeter_se', 'smoothness_se', 'area_mean', 'concavity_se', 'concave points_se', 'radius_mean', 'perimeter_mean', 'compactness_mean', 'fractal_dimension_mean', 'smoothness_worst', 'smoothness_mean']"
BorutaShap,"XGBClassifier(colsample_bytree=0.5, learning_rate=0.001, max_depth=5, n_estimators=900)",{},{},19.597151279449463,0.960978835978836,0.960978835978836,0.9457364341085271,0.9457364341085271,13,"['smoothness_se', 'compactness_se', 'texture_se', 'concavity_se', 'symmetry_mean', 'concave points_se', 'compactness_worst', 'fractal_dimension_se', 'compactness_mean', 'smoothness_mean', 'fractal_dimension_worst', 'fractal_dimension_mean', 'symmetry_se']"
