Tecnica,Metodo,Modelo,Parametros,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
FC,SelectFpr',LogisticRegression(),{},0.016954898834228516,0.7705680189633977,0.7688258586846519,0.6449746926970354,0.6430123099203476,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFpr',LogisticRegression(max_iter=1000),{},0.012965202331542969,0.771100062713242,0.756188121613881,0.646288209606987,0.6289493019838355,2,"['PhoneService', 'SeniorCitizen']"
FC,SelectFwe',RandomForestClassifier(n_estimators=10),{},0.01296687126159668,0.6909697459547695,0.7124218631492915,0.55,0.5811518324607331,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',RandomForestClassifier(n_estimators=50),{},0.013963937759399414,0.7129680569988657,0.7121252770589528,0.5818815331010453,0.5799828913601369,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',RandomForestClassifier(),{},0.015074729919433594,0.7137638586076754,0.7191974969039582,0.582127659574468,0.5899403239556692,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=150)",{},0.015928983688354492,0.7502456457313111,0.7401458705480957,0.6306306306306306,0.6162601626016261,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=250)",{},0.014960050582885742,0.7269194893285609,0.7380363736803617,0.6008510638297873,0.6153846153846154,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',"CatBoostClassifier(use_best_model=False, verbose=0, n_estimators=350)",{},0.013962507247924805,0.7348486392132092,0.7373866011007646,0.6124893071000855,0.6143572621035058,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',DecisionTreeClassifier(),{},0.015957117080688477,0.6728044139255094,0.6658499229102567,0.5242070116861436,0.5145711906744379,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.013446807861328125,0.7345203568994754,0.7345203568994754,0.5889710062535531,0.5889710062535531,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.01399374008178711,0.7306064393141842,0.7306064393141842,0.6022364217252396,0.6022364217252396,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',"XGBClassifier()",{},0.015932798385620117,0.7178413513458443,0.7201721557733539,0.589585172109444,0.5914529914529915,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',LogisticRegression(),{},0.01894974708557129,0.7705680189633977,0.7521859074062753,0.6449746926970354,0.6230936819172114,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
FC,SelectFwe',LogisticRegression(max_iter=1000),{},0.014552593231201172,0.771100062713242,0.7516397135567011,0.646288209606987,0.6225454545454545,3,"['PhoneService', 'TotalCharges', 'SeniorCitizen']"
