Tecnica,Metodo,Modelo,Parametros,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,Nº de rechazadas,Rechazadas
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=3, n_estimators=900)",{},0.01996326446533203,0.7584198753432814,0.75647055760449,0.6343679031037093,0.6314996232102488,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=5, n_estimators=50)",{},0.01994633674621582,0.7496620956184499,0.7544459613351355,0.6210448859455483,0.6269315673289183,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=3, n_estimators=600)",{},0.019473791122436523,0.733459665423722,0.7270796684575033,0.6094276094276094,0.5991769547325103,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.001, max_depth=3, n_estimators=800)",{},0.018949270248413086,0.7546910410624574,0.7534667744338261,0.621160409556314,0.620928620928621,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.01, max_depth=5, n_estimators=150)",{},0.019946813583374023,0.7599690282617112,0.763778235109001,0.6348733233979136,0.6394052044609665,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=350)",{},0.019999980926513672,0.725459765040424,0.7301966524260063,0.6005267778753292,0.6048862679022746,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=600)",{},0.01996159553527832,0.7144747596181058,0.714856246306824,0.5845070422535211,0.5835453774385072,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=5, n_estimators=450)",{},0.018949270248413086,0.7113436255498728,0.7221356236118752,0.5793581960104076,0.5940425531914894,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=8, n_estimators=650)",{},0.01845097541809082,0.7322636989945506,0.7352301259019274,0.6077441077441078,0.6105610561056106,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=4, n_estimators=950)",{},0.027925729751586914,0.7540973028777906,0.751512362659132,0.6332537788385043,0.6285266457680252,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=550)",{},0.018948793411254883,0.7602797644517798,0.7553781699053415,0.6360902255639098,0.6303854875283447,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=8, n_estimators=100)",{},0.018948793411254883,0.7487955435109906,0.7550108333163532,0.624902114330462,0.6320681642137878,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=100)",{},0.022827625274658203,0.7532969732370673,0.7563528287747372,0.6285278413424866,0.6318181818181818,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFdr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=4, n_estimators=250)",{},0.019947290420532227,0.7346556318528933,0.7344767745923073,0.6111111111111112,0.6091954022988506,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=500)",{},0.018949508666992188,0.697363893020718,0.7084196489416857,0.5597826086956523,0.5748709122203098,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.001, max_depth=5, n_estimators=900)",{},0.01998448371887207,0.765106080467655,0.7537537384563486,0.6397652237710932,0.628012048192771,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=8, n_estimators=350)",{},0.021940946578979492,0.7090128211223633,0.7157131763464668,0.5770609318996416,0.5851154833190761,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=450)",{},0.019986629486083984,0.6963892341513223,0.7108115818000285,0.5582655826558266,0.5783132530120483,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=6, n_estimators=100)",{},0.02094411849975586,0.737151143441259,0.7403671781078713,0.6148648648648649,0.616382806163828,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=9, n_estimators=600)",{},0.02094435691833496,0.7473641194223137,0.7494311659908579,0.6239113222486143,0.6265822784810128,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=3, n_estimators=900)",{},0.030536651611328125,0.7584198753432814,0.75647055760449,0.6343679031037093,0.6314996232102488,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.01, max_depth=5, n_estimators=50)",{},0.020943880081176758,0.7496620956184499,0.7544459613351355,0.6210448859455483,0.6269315673289183,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=3, n_estimators=600)",{},0.021941661834716797,0.733459665423722,0.7270796684575033,0.6094276094276094,0.5991769547325103,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.001, max_depth=3, n_estimators=800)",{},0.019947528839111328,0.7546910410624574,0.7534667744338261,0.621160409556314,0.620928620928621,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.01, max_depth=5, n_estimators=150)",{},0.0219419002532959,0.7599690282617112,0.763778235109001,0.6348733233979136,0.6394052044609665,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=350)",{},0.019946813583374023,0.725459765040424,0.7301966524260063,0.6005267778753292,0.6048862679022746,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.1, max_depth=5, n_estimators=600)",{},0.019947052001953125,0.7144747596181058,0.714856246306824,0.5845070422535211,0.5835453774385072,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=5, n_estimators=450)",{},0.0194549560546875,0.7113436255498728,0.7221356236118752,0.5793581960104076,0.5940425531914894,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=8, n_estimators=650)",{},0.018949270248413086,0.7322636989945506,0.7352301259019274,0.6077441077441078,0.6105610561056106,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.01, max_depth=4, n_estimators=950)",{},0.02692866325378418,0.7540973028777906,0.751512362659132,0.6332537788385043,0.6285266457680252,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=550)",{},0.021941661834716797,0.7602797644517798,0.7553781699053415,0.6360902255639098,0.6303854875283447,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=8, n_estimators=100)",{},0.020943880081176758,0.7487955435109906,0.7550108333163532,0.624902114330462,0.6320681642137878,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.001, max_depth=6, n_estimators=100)",{},0.01994800567626953,0.7532969732370673,0.7563528287747372,0.6285278413424866,0.6318181818181818,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFpr',"XGBClassifier(colsample_bytree=0.7, learning_rate=0.1, max_depth=4, n_estimators=250)",{},0.024933815002441406,0.7346556318528933,0.7344767745923073,0.6111111111111112,0.6091954022988506,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFwe',"XGBClassifier(colsample_bytree=0.9, learning_rate=0.1, max_depth=9, n_estimators=500)",{},0.020944833755493164,0.697363893020718,0.7084196489416857,0.5597826086956523,0.5748709122203098,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
FC,'SelectFwe',"XGBClassifier(colsample_bytree=0.5, learning_rate=0.001, max_depth=5, n_estimators=900)",{},0.023936986923217773,0.765106080467655,0.7537537384563486,0.6397652237710932,0.628012048192771,3,"['SeniorCitizen', 'TotalCharges', 'PhoneService']"
